Time,P,P30,P90,dPoc,V,V30,N,N30,signal1,signal2,signal4,signal6,buytheo,selltheo,buy,sell,asset,position,pnl,fees
2019-03-09 12:49:00,0.000554,0.0005552500000000294,0.0005551000000000379,0.0,0.0,250.43400000000838,0.0,2.25,0.0,0.0,0.0,0.0,0.0005527499999999707,0.0005528999999999621,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:50:00,0.000554,0.0005551500000000598,0.000555116666666707,0.0,0.0,248.93400000000838,0.0,2.15,0.0,0.0,0.0,0.0,0.0005528499999999403,0.000552883333333293,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:51:00,0.000555,0.0005551500000000598,0.0005551500000000449,0.0,150.0,255.35150000001303,2.0,2.2,0.0,0.0,0.0,0.0,0.0005548499999999403,0.0005548499999999552,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:52:00,0.000553,0.0005550000000000832,0.000555133333333376,0.003610112224100348,140.79,261.76150000002235,3.0,2.25,0.0,0.0,0.0,1.0,0.0005509999999999168,0.000550866666666624,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:53:00,0.000555,0.0005550000000000832,0.0005551500000000449,0.0,0.0,261.4605000000214,0.0,2.2,0.0,0.0,0.0,0.0,0.0005549999999999169,0.0005548499999999552,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:54:00,0.000555,0.0005550000000000832,0.000555166666666714,-0.0018034269991513696,344.83,257.2500000000233,4.0,2.1,0.0,0.0,0.0,0.0,0.0005549999999999169,0.0005548333333332861,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:55:00,0.000554,0.0005549000000001136,0.000555166666666714,0.003603607503298356,559.52,284.9260000000242,10.0,2.55,0.0,0.0,0.0,1.0,0.0005530999999998864,0.0005528333333332861,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:56:00,0.000555,0.0005548500000001511,0.000555166666666714,0.0,31.0,286.4760000000242,1.0,2.6,0.0,1.0,0.0,0.0,0.000555149999999849,0.0005548333333332861,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:57:00,0.000555,0.0005548500000001511,0.000555166666666714,0.0,0.0,284.04200000001583,0.0,2.55,0.0,1.0,0.0,0.0,0.000555149999999849,0.0005548333333332861,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:58:00,0.000553,0.0005547500000001371,0.000555133333333376,0.0,33.61,285.7225000000093,1.0,2.6,0.0,0.0,0.0,0.0,0.0005512499999998629,0.000550866666666624,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:59:00,0.000553,0.0005546000000001605,0.000555116666666707,0.003610112224100348,36.89,287.02750000001396,2.0,2.6,0.0,0.0,0.0,1.0,0.0005513999999998395,0.000550883333333293,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:00:00,0.000555,0.000554550000000198,0.000555133333333376,0.0,0.0,286.85800000000745,0.0,2.55,0.0,1.0,0.0,0.0,0.0005554499999998021,0.0005548666666666241,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:01:00,0.000553,0.0005544000000002214,0.000555116666666707,0.0,88.27,291.27150000000836,1.0,2.6,0.0,0.0,0.0,0.0,0.0005515999999997786,0.000550883333333293,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:02:00,0.000553,0.0005543000000002074,0.000555116666666707,0.0018066852249489784,293.34,241.9784999999916,5.0,2.7,0.0,0.0,0.0,1.0,0.0005516999999997926,0.000550883333333293,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:03:00,0.000554,0.0005542500000002004,0.000555116666666707,-0.0018066852249489784,352.63,259.60999999998603,8.0,3.1,0.0,0.0,0.0,0.0,0.0005537499999997996,0.000552883333333293,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:04:00,0.000554,0.0005542000000001934,0.0005550833333333837,0.0018034269991513696,1867.82,303.2169999999693,29.0,4.35,0.0,0.0,0.0,1.0,0.0005537999999998066,0.0005529166666666163,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:05:00,0.000553,0.0005541000000001794,0.0005550500000000458,0.0,356.9,321.0619999999646,3.0,4.5,0.0,0.0,0.0,0.0,0.0005518999999998206,0.0005509499999999542,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:06:00,0.000553,0.0005540000000001655,0.0005550166666667078,0.0,244.68,331.8299999999814,4.0,4.6,0.0,0.0,0.0,0.0,0.0005519999999998345,0.0005509833333332922,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:07:00,0.000553,0.0005539000000001515,0.0005550000000000388,0.0,46.03,229.608499999973,1.0,3.75,0.0,0.0,0.0,0.0,0.0005520999999998485,0.0005509999999999612,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:08:00,0.000552,0.0005538000000001375,0.0005549500000000318,0.0,42.32,229.43149999997112,1.0,3.75,0.0,0.0,0.0,0.0,0.0005501999999998625,0.0005490499999999682,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:09:00,0.000553,0.0005537500000001305,0.0005549166666666938,-0.001809955245239081,722.18,265.5404999999795,12.0,4.35,0.0,0.0,0.0,0.0,0.0005522499999998695,0.0005510833333333062,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:10:00,0.000553,0.0005537000000001236,0.0005548666666667017,0.0,529.58,292.0194999999832,3.0,4.5,0.0,0.0,0.0,0.0,0.0005522999999998764,0.0005511333333332983,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:11:00,0.000553,0.0005536000000001095,0.0005548166666667094,-0.001809955245239081,567.24,312.8814999999944,7.0,4.75,0.0,0.0,0.0,0.0,0.0005523999999998905,0.0005511833333332906,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:12:00,0.000553,0.0005536000000001095,0.0005547833333333714,-0.001809955245239081,291.56,320.41999999999535,3.0,4.75,0.0,0.0,0.0,0.0,0.0005523999999998905,0.0005512166666666286,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:13:00,0.000552,0.0005534500000000886,0.0005547333333333645,0.001809955245239081,1913.43,416.09150000000375,6.0,5.05,0.0,0.0,0.0,1.0,0.0005505499999999113,0.0005492666666666355,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:14:00,0.000553,0.0005533500000000746,0.0005547000000000264,0.0,353.87,416.54350000000557,2.0,4.95,0.0,0.0,0.0,0.0,0.0005526499999999254,0.0005512999999999736,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:15:00,0.000552,0.0005532500000000606,0.0005546500000000195,0.0,246.78,400.9064999999944,2.0,4.55,0.0,0.0,0.0,0.0,0.0005507499999999393,0.0005493499999999805,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:16:00,0.000553,0.0005531500000000467,0.0005546166666666815,0.0,337.94,416.2534999999916,8.0,4.9,0.0,0.0,0.0,0.0,0.0005528499999999533,0.0005513833333333185,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:17:00,0.000553,0.0005530500000000327,0.0005545666666666893,0.0,4365.58,634.5324999999954,2.0,5.0,1.0,0.0,0.0,0.0,0.0005529499999999673,0.0005514333333333107,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:18:00,0.000554,0.0005531000000000396,0.0005545333333333661,0.0,52.62,635.4830000000075,5.0,5.2,0.0,1.0,0.0,0.0,0.0005548999999999604,0.000553466666666634,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:19:00,0.000554,0.0005531500000000467,0.0005545166666666971,0.0,7.38,634.0074999999954,2.0,5.2,0.0,1.0,0.0,0.0,0.0005548499999999533,0.0005534833333333029,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:20:00,0.000554,0.0005531000000000396,0.0005544666666667049,0.0,5.23,634.2689999999944,1.0,5.25,0.0,1.0,0.0,0.0,0.0005548999999999604,0.0005535333333332951,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:21:00,0.000554,0.0005531500000000467,0.0005544333333333817,0.0,0.0,629.8554999999935,0.0,5.2,0.0,1.0,0.0,0.0,0.0005548499999999533,0.0005535666666666183,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:22:00,0.000554,0.0005532000000000537,0.0005544000000000586,0.0,125.23,621.45,2.0,5.05,0.0,1.0,0.0,0.0,0.0005547999999999464,0.0005535999999999415,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:23:00,0.000552,0.0005531000000000396,0.0005543166666667283,0.0,69.85,607.3110000000103,1.0,4.7,0.0,0.0,0.0,0.0,0.0005508999999999603,0.0005496833333332716,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:24:00,0.000552,0.0005530000000000257,0.0005542500000000672,0.0,0.0,513.9200000000186,0.0,3.25,0.0,0.0,0.0,0.0,0.0005509999999999743,0.0005497499999999328,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:25:00,0.000552,0.0005529500000000187,0.000554166666666737,0.0,0.0,496.0750000000233,0.0,3.1,0.0,0.0,0.0,0.0,0.0005510499999999812,0.0005498333333332629,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:26:00,0.000553,0.0005529500000000187,0.0005541000000000759,0.0,37.98,485.740000000014,3.0,3.05,0.0,1.0,0.0,0.0,0.0005530499999999813,0.0005518999999999241,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:27:00,0.000553,0.0005529500000000187,0.0005540666666667379,0.0,0.0,483.4385000000242,0.0,3.0,0.0,1.0,0.0,0.0,0.0005530499999999813,0.0005519333333332621,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:28:00,0.000553,0.0005530000000000257,0.0005540333333333998,0.0,67.11,484.6780000000261,1.0,3.0,0.0,0.0,0.0,0.0,0.0005529999999999743,0.0005519666666666002,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:29:00,0.000553,0.0005530000000000257,0.0005540000000000618,0.0018066852249489784,152.46,456.1920000000158,4.0,2.6,0.0,0.0,0.0,1.0,0.0005529999999999743,0.0005519999999999382,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:30:00,0.000554,0.0005530500000000327,0.0005539666666667387,0.0,0.0,429.71300000001213,0.0,2.45,0.0,1.0,0.0,0.0,0.0005549499999999674,0.0005540333333332614,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:31:00,0.000554,0.0005531000000000396,0.0005539500000000697,0.0,970.96,449.8989999999991,7.0,2.45,0.0,1.0,0.0,0.0,0.0005548999999999604,0.0005540499999999303,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:32:00,0.000554,0.0005531500000000467,0.0005539166666667464,0.0018034269991513696,260.44,448.3429999999935,4.0,2.5,0.0,1.0,0.0,1.0,0.0005548499999999533,0.0005540833333332536,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:33:00,0.000555,0.0005533000000000676,0.0005539166666667464,-0.0018034269991513696,7.5,353.0464999999851,2.0,2.3,0.0,1.0,0.0,0.0,0.0005566999999999325,0.0005560833333332537,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:34:00,0.000554,0.0005533500000000746,0.0005539000000000775,0.0,0.0,335.3529999999795,0.0,2.2,0.0,1.0,0.0,0.0,0.0005546499999999255,0.0005540999999999226,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:35:00,0.000554,0.0005534500000000886,0.0005538666666667543,0.0,0.0,323.0139999999898,0.0,2.1,0.0,1.0,0.0,0.0,0.0005545499999999114,0.0005541333333332457,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:36:00,0.000555,0.0005535500000001025,0.0005538500000001001,0.0,5.91,306.4125,2.0,1.8,0.0,1.0,0.0,0.0,0.0005564499999998975,0.0005561499999999,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:37:00,0.000555,0.0005536500000001166,0.0005538500000001001,0.0,105.8,93.42349999998696,11.0,2.25,0.0,1.0,0.0,0.0,0.0005563499999998835,0.0005561499999999,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:38:00,0.000555,0.0005537000000001236,0.0005538500000001001,0.0,18.01,91.6929999999702,1.0,2.05,0.0,1.0,0.0,0.0,0.0005562999999998765,0.0005561499999999,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:39:00,0.000554,0.0005537000000001236,0.000553816666666777,0.0018034269991513696,305.05,106.57649999996647,5.0,2.2,0.0,1.0,0.0,1.0,0.0005542999999998765,0.0005541833333332231,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:40:00,0.000555,0.0005537500000001305,0.0005538000000001227,0.0,448.04,128.71699999996926,2.0,2.25,0.0,1.0,0.0,0.0,0.0005562499999998696,0.0005561999999998773,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:41:00,0.000555,0.0005538000000001375,0.0005537833333334685,-0.003610112224100348,1480.22,202.72799999997952,15.0,3.0,0.0,1.0,0.0,0.0,0.0005561999999998626,0.0005562166666665316,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:42:00,0.000556,0.0005539000000001071,0.0005538000000001227,0.0,17.98,197.3654999999795,1.0,2.95,0.0,1.0,0.0,0.0,0.0005580999999998928,0.0005581999999998772,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:43:00,0.000556,0.0005541000000000906,0.000553816666666777,0.0,83.81,198.06349999997764,2.0,3.0,0.0,1.0,0.0,0.0,0.0005578999999999093,0.000558183333333223,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:44:00,0.000556,0.0005543000000000741,0.0005538333333334311,0.0,17.98,198.96249999997673,1.0,3.05,0.0,1.0,0.0,0.0,0.0005576999999999258,0.0005581666666665689,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:45:00,0.000556,0.0005545000000000578,0.0005538500000000853,-0.0018001805041469865,125.7,205.24749999998602,5.0,3.3,0.0,1.0,0.0,0.0,0.0005574999999999422,0.0005581499999999147,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:46:00,0.000553,0.0005545000000000578,0.0005538166666667472,0.0,107.0,208.69849999998695,2.0,3.25,0.0,0.0,0.0,0.0,0.0005514999999999422,0.0005521833333332527,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:47:00,0.000555,0.0005546000000000717,0.0005538166666667472,0.0,15.0,209.44849999998695,1.0,3.3,0.0,1.0,0.0,0.0,0.0005553999999999284,0.0005561833333332528,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:48:00,0.000556,0.0005547500000000483,0.0005538500000000705,-0.0018001805041469865,611.45,236.6655000000028,10.0,3.75,0.0,1.0,0.0,0.0,0.0005572499999999517,0.0005581499999999294,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:49:00,0.000555,0.0005548500000000622,0.0005538666666667395,0.0,1749.64,316.5245000000112,8.0,3.95,0.0,1.0,0.0,0.0,0.0005551499999999379,0.0005561333333332606,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:50:00,0.000555,0.0005549000000000693,0.0005538833333334085,0.003597126180848953,972.2,365.13450000002047,13.0,4.6,0.0,1.0,0.0,1.0,0.0005550999999999308,0.0005561166666665916,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:51:00,0.000557,0.0005550500000000458,0.0005539166666667317,0.0,1795.33,406.3530000000261,23.0,5.4,0.0,1.0,0.0,0.0,0.0005589499999999541,0.0005600833333332683,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:52:00,0.000557,0.0005552000000000224,0.0005539833333333929,-0.0017969456767019665,219.33,404.2975000000326,10.0,5.7,0.0,1.0,0.0,0.0,0.0005587999999999776,0.0005600166666666071,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:53:00,0.000557,0.0005552999999999919,0.000554016666666716,0.0,1.82,404.01350000002424,1.0,5.65,0.0,1.0,0.0,0.0,0.0005587000000000081,0.0005599833333332839,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:54:00,0.000555,0.0005553499999999989,0.000554016666666716,0.0,61.15,407.0710000000196,4.0,5.85,0.0,0.0,0.0,0.0,0.0005546500000000011,0.0005559833333332841,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:55:00,0.000555,0.0005554000000000059,0.0005540333333333851,0.0018001805041469865,31.49,408.6455000000307,2.0,5.95,0.0,0.0,0.0,1.0,0.0005545999999999942,0.000555966666666615,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:56:00,0.000556,0.0005554499999999684,0.0005540500000000392,-0.0018001805041469865,156.31,416.1655000000261,3.0,6.0,0.0,1.0,0.0,0.0,0.0005565500000000315,0.0005579499999999607,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:57:00,0.000556,0.000555499999999931,0.0005540666666666934,-0.0018001805041469865,10212.69,921.5100000000326,21.0,6.5,1.0,1.0,0.0,0.0,0.0005565000000000689,0.0005579333333333065,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:58:00,0.000555,0.000555499999999931,0.0005541000000000314,-0.0018034269991513696,670.66,954.1425000000512,9.0,6.9,0.0,0.0,0.0,0.0,0.000554500000000069,0.0005558999999999687,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:59:00,0.000554,0.000555499999999931,0.0005541166666667004,0.0018034269991513696,25.4,940.1600000000559,2.0,6.75,0.0,0.0,0.0,1.0,0.000552500000000069,0.0005538833333332997,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:00:00,0.000554,0.0005554499999999241,0.0005541000000000314,0.0018034269991513696,741.48,954.8320000000531,15.0,7.4,0.0,0.0,0.0,1.0,0.000552550000000076,0.0005538999999999686,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:01:00,0.000554,0.0005553999999999171,0.0005541166666667004,-0.0018066852249489784,1187.84,940.2130000000354,8.0,7.05,0.0,0.0,0.0,0.0,0.0005526000000000829,0.0005538833333332997,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:02:00,0.000553,0.0005552499999999406,0.0005541166666667004,0.0,104.0,944.5140000000363,2.0,7.1,0.0,0.0,0.0,0.0,0.0005507500000000594,0.0005518833333332996,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:03:00,0.000553,0.000555099999999964,0.0005541000000000314,0.0,2350.81,1057.8640000000364,6.0,7.3,0.0,0.0,0.0,0.0,0.000550900000000036,0.0005518999999999686,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:04:00,0.000553,0.0005549499999999874,0.0005540833333333625,0.0,0.0,1056.9650000000372,0.0,7.25,0.0,0.0,0.0,0.0,0.0005510500000000126,0.0005519166666666375,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:05:00,0.000553,0.0005548000000000109,0.0005540833333333625,0.0,342.8,1067.8200000000186,5.0,7.25,0.0,0.0,0.0,0.0,0.0005511999999999891,0.0005519166666666375,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:06:00,0.000553,0.0005548000000000109,0.0005540833333333625,0.0,1072.16,1116.0780000000261,5.0,7.4,0.0,0.0,0.0,0.0,0.0005511999999999891,0.0005519166666666375,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:07:00,0.000553,0.0005546999999999968,0.0005540833333333625,0.0,407.97,1135.7265000000364,2.0,7.45,0.0,0.0,0.0,0.0,0.0005513000000000032,0.0005519166666666375,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:08:00,0.000553,0.0005545500000000203,0.0005541000000000314,0.0,639.5,1137.129000000027,4.0,7.15,0.0,0.0,0.0,0.0,0.0005514499999999797,0.0005518999999999686,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:09:00,0.000554,0.0005545000000000133,0.0005541166666667004,0.0,979.63,1098.6285000000148,12.0,7.35,0.0,0.0,0.0,0.0,0.0005534999999999867,0.0005538833333332997,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:10:00,0.000554,0.0005544500000000063,0.0005541333333333694,0.0,134.5,1056.7435000000055,2.0,6.8,0.0,0.0,0.0,0.0,0.0005535499999999937,0.0005538666666666306,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:11:00,0.000554,0.0005543000000000298,0.0005541500000000384,-0.0036166404701880595,2606.08,1097.2810000000056,3.0,5.8,0.0,0.0,0.0,0.0,0.0005536999999999703,0.0005538499999999617,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:12:00,0.000552,0.0005540500000000392,0.0005541333333333694,0.0,0.0,1086.3145000000018,0.0,5.3,0.0,0.0,0.0,0.0,0.0005499499999999608,0.0005498666666666305,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:13:00,0.000553,0.0005538500000000557,0.0005541500000000384,0.0018066852249489784,36.86,1088.0665000000038,2.0,5.35,0.0,0.0,0.0,1.0,0.0005521499999999443,0.0005518499999999616,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:14:00,0.000554,0.0005538000000000487,0.0005541666666667074,0.0,0.0,1085.0090000000084,0.0,5.15,0.0,1.0,0.0,0.0,0.0005541999999999513,0.0005538333333332926,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:15:00,0.000553,0.0005537000000000348,0.0005541833333333764,-0.001809955245239081,574.04,1112.1364999999992,4.0,5.25,0.0,0.0,0.0,0.0,0.0005522999999999652,0.0005518166666666236,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:16:00,0.000552,0.0005535000000000511,0.0005541666666667074,0.0036166404701880595,1690.15,1188.8284999999917,17.0,5.95,0.0,0.0,0.0,1.0,0.0005504999999999488,0.0005498333333332925,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:17:00,0.000554,0.0005534000000000816,0.0005541833333333764,0.0,2.1,678.2989999999991,1.0,4.95,0.0,1.0,0.0,0.0,0.0005545999999999184,0.0005538166666666237,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:18:00,0.000553,0.0005533000000000676,0.0005541666666667074,0.0,61.19,647.8254999999888,2.0,4.6,0.0,0.0,0.0,0.0,0.0005526999999999324,0.0005518333333332926,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:19:00,0.000553,0.0005532500000000606,0.0005541500000000384,0.0,0.0,646.5554999999935,0.0,4.5,0.0,0.0,0.0,0.0,0.0005527499999999394,0.0005518499999999616,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:20:00,0.000553,0.0005532000000000537,0.0005541333333333694,0.0,0.0,609.4814999999944,0.0,3.75,0.0,0.0,0.0,0.0,0.0005527999999999463,0.0005518666666666306,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:21:00,0.000551,0.0005530500000000327,0.0005540833333333625,0.0,94.57,554.8179999999935,11.0,3.9,0.0,0.0,0.0,0.0,0.0005489499999999672,0.0005479166666666374,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:22:00,0.000551,0.0005529500000000187,0.0005540333333333554,0.0,184.8,558.8579999999841,4.0,4.0,0.0,0.0,0.0,0.0,0.0005490499999999812,0.0005479666666666445,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:23:00,0.000551,0.0005528500000000047,0.0005540166666666864,0.001813237124181022,890.87,485.860999999987,15.0,4.45,0.0,0.0,0.0,1.0,0.0005491499999999952,0.0005479833333333135,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:24:00,0.000551,0.0005527499999999907,0.0005540000000000175,0.0,313.01,501.5114999999758,6.0,4.75,0.0,0.0,0.0,0.0,0.0005492500000000091,0.0005479999999999824,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:25:00,0.000551,0.0005526499999999768,0.0005539833333333484,0.001813237124181022,20.64,485.4034999999916,3.0,4.65,0.0,0.0,0.0,1.0,0.0005493500000000231,0.0005480166666666515,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:26:00,0.000552,0.0005525999999999697,0.0005539666666666795,0.0,16.65,432.6279999999795,2.0,4.5,0.0,0.0,0.0,0.0,0.0005514000000000302,0.0005500333333333205,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:27:00,0.000551,0.0005524999999999558,0.0005539333333333414,0.0,420.51,433.2549999999581,5.0,4.65,0.0,0.0,0.0,0.0,0.0005495000000000441,0.0005480666666666584,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:28:00,0.000552,0.0005524499999999488,0.0005539166666666725,-0.0036297680505787966,476.66,425.11299999996555,8.0,4.85,0.0,0.0,0.0,0.0,0.0005515500000000511,0.0005500833333333275,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:29:00,0.00055,0.0005522499999999209,0.0005538666666666654,0.0,0.0,376.13149999997114,0.0,4.25,0.0,0.0,0.0,0.0,0.0005477500000000792,0.0005461333333333346,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:30:00,0.000552,0.0005521499999999069,0.0005538333333333275,0.0,131.38,375.97549999996556,3.0,4.3,0.0,0.0,0.0,0.0,0.000551850000000093,0.0005501666666666724,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:31:00,0.000551,0.0005519999999998859,0.0005537833333333204,0.0,6.0,245.97149999996182,1.0,4.2,0.0,0.0,0.0,0.0,0.000550000000000114,0.0005482166666666795,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:32:00,0.000551,0.000551949999999879,0.0005537333333333135,0.0,175.0,254.72149999996182,2.0,4.3,0.0,0.0,0.0,0.0,0.000550050000000121,0.0005482666666666864,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:33:00,0.000551,0.0005518499999998649,0.0005536666666666376,0.0,106.08,258.18249999997204,4.0,4.4,0.0,0.0,0.0,0.0,0.000550150000000135,0.0005483333333333623,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:34:00,0.000551,0.000551699999999844,0.0005536166666666305,0.0,0.0,258.18249999997204,0.0,4.4,0.0,0.0,0.0,0.0,0.0005503000000001559,0.0005483833333333694,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:35:00,0.000552,0.000551649999999837,0.0005535833333332926,0.0,101.4,234.55049999996555,5.0,4.45,0.0,1.0,0.0,0.0,0.0005523500000001629,0.0005504166666667074,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:36:00,0.000552,0.000551649999999837,0.0005535333333332855,0.0,197.23,159.90449999996926,4.0,3.8,0.0,1.0,0.0,0.0,0.0005523500000001629,0.0005504666666667145,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:37:00,0.00055,0.0005514499999998091,0.0005534499999999405,0.0036297680505787966,525.05,186.05199999995529,19.0,4.7,0.0,0.0,0.0,1.0,0.000548550000000191,0.0005465500000000596,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:38:00,0.000552,0.0005513999999998021,0.0005533999999999335,0.0,0.0,182.99249999995808,0.0,4.6,0.0,1.0,0.0,0.0,0.0005526000000001979,0.0005506000000000664,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:39:00,0.00055,0.0005512499999997811,0.0005533333333332576,0.0,111.04,188.54449999995995,3.0,4.75,0.0,0.0,0.0,0.0,0.000548750000000219,0.0005466666666667424,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:40:00,0.00055,0.0005510999999997601,0.0005532499999999126,0.0036297680505787966,398.66,208.4774999999674,3.0,4.9,0.0,0.0,0.0,1.0,0.00054890000000024,0.0005467500000000874,0.0,0.0,0.0,0.0,0.0,0.0
